Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
4/7/2017,Cat_2,Cat_3,222,60,41,892,431,41,32,229,130,187,254,476,577,328,531,184,71
4/7/2017,Cat_4,Cat_3,1743,172,46,5549,954,68,30,1040,1770,961,1674,2294,3122,1642,2338,310,174
4/7/2017,Cat_1,Cat_4,960,97,58,1457,1570,33,29,553,239,975,748,3843,4963,2261,3630,1606,172
4/7/2017,Cat_2,Cat_4,113,53,30,285,529,27,NA,94,47,206,121,706,934,454,683,178,33
4/7/2017,Cat_4,Cat_4,329,67,31,1254,286,77,33,529,424,455,307,2196,3262,1672,1952,669,59
4/7/2017,Cat_1,Cat_5,18528,2689,466,24068,40108,262,27,14404,8145,11851,20506,90979,103194,57319,85744,30029,731
4/7/2017,Cat_2,Cat_5,3908,542,40,6773,10000,43,NA,5167,1481,2652,4927,18187,23726,10572,17708,4672,232
4/7/2017,Cat_4,Cat_5,13511,3302,140,27514,11726,217,33,30385,8658,8035,17676,76944,95328,40819,68547,9459,780
4/7/2017,Cat_1,Cat_6,NA,27,NA,NA,40,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,32,NA
4/7/2017,Cat_1,Cat_7,6384,2845,53,22350,11628,255,31,64648,682,18693,1658,5492,7687,3837,5522,2028,311
4/7/2017,Cat_2,Cat_7,771,128,32,4286,1090,46,NA,29930,53,755,474,830,1222,547,1038,378,57
4/7/2017,Cat_4,Cat_7,5081,1168,48,14938,1640,66,31,79207,460,3073,1139,3702,5290,2111,4187,384,133
4/7/2017,Cat_1,Cat_8,21607,3402,498,31515,48740,326,54,9148,14002,17592,33771,146208,166105,79128,175655,61429,1427
4/7/2017,Cat_2,Cat_8,2855,381,65,4670,9076,73,32,1484,1460,2864,7105,26762,32330,16009,27602,8600,249
4/7/2017,Cat_4,Cat_8,15067,1437,164,24891,15257,249,62,7391,10890,10788,26927,118660,172428,61088,128147,19429,926
4/7/2017,Cat_1,Cat_9,437,131,48,904,1217,43,NA,290,366,361,441,2052,2824,1414,2218,738,57
4/7/2017,Cat_2,Cat_9,146,99,44,315,937,28,NA,189,99,189,206,1789,2599,1067,1322,372,53
4/7/2017,Cat_4,Cat_9,239,117,55,1003,638,56,46,598,336,614,461,6017,7167,2910,3657,286,46
4/8/2017,Cat_1,Cat_1,1690,79,42,2095,2055,78,NA,1138,321,790,1414,4982,5155,3155,5105,1793,84
4/8/2017,Cat_2,Cat_1,428,80,41,719,817,40,NA,385,128,213,234,1455,1316,821,1216,378,46
4/8/2017,Cat_4,Cat_1,1114,60,31,1905,712,106,NA,1061,290,304,594,2309,2653,1184,2373,182,64
4/8/2017,Cat_1,Cat_10,227,47,29,299,525,28,NA,1327,44,183,113,460,516,332,388,99,32
4/8/2017,Cat_2,Cat_10,307,41,29,741,902,44,NA,4927,31,190,363,310,368,192,331,155,42
4/8/2017,Cat_4,Cat_10,1016,88,31,5965,1445,62,NA,21085,110,443,1334,1926,2527,1436,2042,242,76
4/8/2017,Cat_1,Cat_2,13345,1583,339,17332,26867,238,31,6292,7989,8610,13358,91112,110874,49658,85226,22185,1177
4/8/2017,Cat_2,Cat_2,3135,418,63,4966,12433,86,NA,3282,1874,3268,4364,24390,34231,14813,25398,6337,258
4/8/2017,Cat_4,Cat_2,7032,843,117,13552,11526,250,30,11134,6155,10155,11455,82233,102614,42450,69435,12665,1659
4/8/2017,Cat_1,Cat_3,667,116,54,1765,1512,43,27,335,340,1013,709,2283,2391,1484,2365,646,130
4/8/2017,Cat_2,Cat_3,170,77,40,476,381,30,28,117,107,318,255,825,848,490,844,148,31
4/8/2017,Cat_4,Cat_3,642,90,30,2278,588,84,31,422,794,651,947,2149,2746,1250,2018,302,60
4/8/2017,Cat_1,Cat_4,615,163,62,991,1630,31,30,670,162,928,822,2992,3782,2196,3358,1682,262
4/8/2017,Cat_2,Cat_4,117,59,32,226,122,29,NA,94,32,110,153,493,717,367,485,321,48
4/8/2017,Cat_4,Cat_4,309,85,44,1276,352,63,28,656,187,405,523,2074,3119,1349,2293,1040,87
4/8/2017,Cat_1,Cat_5,13491,2323,559,19577,35965,265,33,13877,8121,11871,16379,79006,81643,47057,77029,23688,781
4/8/2017,Cat_2,Cat_5,4288,583,89,8413,11629,122,NA,5961,2211,3291,5328,24420,31850,14567,24982,7181,278
4/8/2017,Cat_4,Cat_5,14899,3064,86,30575,13431,361,31,30673,9578,10341,19436,83448,104767,50622,94787,12836,814
4/8/2017,Cat_1,Cat_6,NA,30,NA,NA,31,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,28,NA
4/8/2017,Cat_1,Cat_7,5853,1480,63,21376,11495,372,30,65003,645,20908,4282,9171,10301,4747,9045,2737,313
4/8/2017,Cat_2,Cat_7,859,153,63,3717,1481,53,NA,35923,87,1208,554,1591,1969,869,1802,451,40
4/8/2017,Cat_4,Cat_7,4661,1153,53,14500,1335,195,33,88108,558,3944,1192,4186,6092,2507,5051,447,202
4/8/2017,Cat_1,Cat_8,16237,2067,322,20571,37439,262,56,7336,9154,15038,25618,113504,141537,74356,143706,43925,1247
4/8/2017,Cat_2,Cat_8,3645,508,127,5981,13466,111,33,2426,2010,3535,9667,33284,38196,19238,34519,10355,306
4/8/2017,Cat_4,Cat_8,15237,1830,155,27793,16458,390,30,8407,13468,12571,31347,162974,226872,71749,149549,27985,1133
4/8/2017,Cat_1,Cat_9,276,108,45,532,1022,30,NA,262,197,344,412,1602,2679,979,1838,580,93
4/8/2017,Cat_2,Cat_9,233,69,28,474,1217,32,NA,244,186,284,233,2311,2906,1167,1670,522,43
4/8/2017,Cat_4,Cat_9,284,69,27,1585,647,63,33,1463,392,800,494,7104,8952,3516,4188,376,47
4/9/2017,Cat_1,Cat_1,1411,131,27,1865,1975,77,NA,963,398,840,1054,3759,4917,2583,4819,1624,113
4/9/2017,Cat_2,Cat_1,531,60,29,594,829,27,NA,279,136,189,368,1263,1491,951,1261,364,28
4/9/2017,Cat_4,Cat_1,1365,41,32,2080,496,59,NA,979,236,365,647,2681,3017,1339,2407,139,58
4/9/2017,Cat_1,Cat_10,131,40,27,186,255,27,NA,1244,27,154,98,292,364,221,290,91,27
4/9/2017,Cat_2,Cat_10,359,60,27,805,822,44,NA,5052,85,213,328,396,439,276,404,105,43
4/9/2017,Cat_4,Cat_10,915,27,30,5303,1368,32,NA,21447,105,407,1162,1556,2166,950,1618,135,46
4/9/2017,Cat_1,Cat_2,8671,1236,165,11734,27940,194,27,5559,7266,7505,12172,86243,94912,43641,87740,23326,1027
4/9/2017,Cat_2,Cat_2,2970,273,59,5022,11269,65,NA,2342,1874,2740,4159,28022,34180,15274,26235,5630,210
4/9/2017,Cat_4,Cat_2,7606,1003,105,12591,12174,217,44,7384,6077,6906,12140,77489,114201,44243,69243,10964,1473
4/9/2017,Cat_1,Cat_3,330,63,33,1005,1065,56,33,202,208,748,391,1687,1811,1177,1888,436,58
4/9/2017,Cat_2,Cat_3,187,54,30,453,338,47,30,100,59,138,188,572,763,390,621,193,47
4/9/2017,Cat_4,Cat_3,499,90,29,1391,534,45,27,309,688,418,356,1862,2436,1197,1552,186,44
4/9/2017,Cat_1,Cat_4,364,146,72,864,1530,30,31,408,175,862,799,3243,4245,2152,3577,1392,102
4/9/2017,Cat_2,Cat_4,114,59,40,228,279,30,NA,124,31,133,239,413,780,246,526,285,47
4/9/2017,Cat_4,Cat_4,239,97,46,1250,315,48,33,551,291,437,311,2444,3136,1607,2457,732,59
4/9/2017,Cat_1,Cat_5,13272,1937,200,18840,31413,280,27,11591,7328,10400,16422,67669,89482,49633,78607,23763,777
4/9/2017,Cat_2,Cat_5,4265,842,72,8699,14011,101,NA,5986,2332,3149,6758,29960,28619,18683,30471,6981,321
4/9/2017,Cat_4,Cat_5,15831,3607,130,25634,14747,272,27,34911,9583,8816,19782,91916,101106,46770,94706,10697,835
4/9/2017,Cat_1,Cat_6,NA,33,NA,NA,30,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,48,NA
4/9/2017,Cat_1,Cat_7,6270,1402,144,19604,9550,247,33,73641,447,19132,1394,4734,7204,2973,5723,1604,290
4/9/2017,Cat_2,Cat_7,958,205,28,4525,1467,48,NA,34359,143,882,554,1729,1857,872,1756,441,62
4/9/2017,Cat_4,Cat_7,4551,1358,28,14160,1513,182,27,83700,707,3406,1264,4603,5515,2534,4072,493,111
4/9/2017,Cat_1,Cat_8,12445,2673,351,19838,38096,232,61,5968,9927,13769,26942,127822,150827,70784,123483,40557,1008
4/9/2017,Cat_2,Cat_8,3236,551,149,5065,14356,101,27,2606,2384,3093,9289,34140,48123,23844,40215,11977,250
4/9/2017,Cat_4,Cat_8,13386,1684,187,27386,19472,429,53,7048,13536,11593,32238,182401,232745,86312,166434,26829,1167
4/9/2017,Cat_1,Cat_9,236,60,33,415,834,30,NA,66,275,276,239,1986,2207,1313,1891,595,31
4/9/2017,Cat_2,Cat_9,140,86,27,447,1154,41,NA,205,223,222,399,2459,2901,1427,1808,367,45
4/9/2017,Cat_4,Cat_9,481,196,33,1137,819,29,29,806,238,504,419,7515,9579,3271,4043,249,33
4/10/2017,Cat_1,Cat_1,2824,294,42,3469,3241,72,NA,1590,499,1141,1529,7115,8073,4449,7485,2355,107
4/10/2017,Cat_2,Cat_1,429,77,31,677,730,27,NA,382,154,210,257,1091,1243,745,1128,294,28
4/10/2017,Cat_4,Cat_1,824,110,43,1625,535,78,NA,834,211,311,636,1968,2566,1166,2226,109,63
4/10/2017,Cat_1,Cat_10,184,46,32,313,375,30,NA,809,112,144,173,417,445,302,413,187,45
4/10/2017,Cat_2,Cat_10,271,31,30,498,637,32,NA,4311,32,120,247,222,301,189,197,32,41
4/10/2017,Cat_4,Cat_10,900,41,30,5468,1006,43,NA,18910,54,511,1087,1363,1691,802,1507,109,58
4/10/2017,Cat_1,Cat_2,15234,2580,431,24436,45434,309,54,9237,10965,12051,15455,142134,176058,81828,142259,32074,1969
4/10/2017,Cat_2,Cat_2,2436,540,126,4230,11420,57,NA,2123,1407,2230,3061,27408,37844,17722,27025,4954,183
4/10/2017,Cat_4,Cat_2,6338,1464,196,12417,12969,168,31,6404,5817,7661,10273,84467,128458,53069,94435,12998,1573
4/10/2017,Cat_1,Cat_3,1095,758,120,8064,6305,45,47,1231,830,2039,8037,11288,11605,7046,11706,4969,147
4/10/2017,Cat_2,Cat_3,460,289,63,2608,1747,33,27,431,204,394,2536,2765,3445,1960,3156,1056,28
4/10/2017,Cat_4,Cat_3,3943,1400,92,16366,2302,77,28,2004,905,1077,11578,8474,10691,5728,8099,843,86
4/10/2017,Cat_1,Cat_4,1089,145,46,1684,2280,61,32,724,340,1395,1100,4632,6572,3258,5670,2715,262
4/10/2017,Cat_2,Cat_4,73,31,33,224,386,47,NA,104,80,104,65,820,887,566,687,276,41
4/10/2017,Cat_4,Cat_4,265,132,27,1613,505,66,45,586,398,460,369,4047,6359,2657,4708,1056,83
4/10/2017,Cat_1,Cat_5,18205,2960,502,28842,40564,344,27,16485,9528,14119,22323,97855,116983,55708,107265,31122,1022
4/10/2017,Cat_2,Cat_5,3922,533,84,5670,9937,57,NA,5669,1532,2506,4379,22166,25547,13929,21751,5691,185
4/10/2017,Cat_4,Cat_5,14129,3113,167,23587,11738,277,55,32603,8582,8066,16761,76280,94337,41818,80023,9417,760
4/10/2017,Cat_1,Cat_6,NA,32,NA,NA,30,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,28,NA
4/10/2017,Cat_1,Cat_7,8105,1808,64,25054,11653,348,29,84996,478,18241,1688,5177,6873,3569,5595,2043,190
4/10/2017,Cat_2,Cat_7,671,201,33,3332,1020,53,NA,33660,65,685,336,1163,1518,758,1131,310,30
4/10/2017,Cat_4,Cat_7,4651,1189,28,12905,1474,138,27,75296,656,2781,956,3987,4816,2030,3402,352,116
4/10/2017,Cat_1,Cat_8,20304,3111,492,31759,53963,340,30,8946,16328,22618,40186,168680,200859,105481,207311,60548,1920
4/10/2017,Cat_2,Cat_8,2226,484,115,3527,10911,88,27,1647,1761,2765,7434,30007,35368,15732,31402,7430,240
4/10/2017,Cat_4,Cat_8,12360,1932,226,20934,15341,264,42,6200,12774,12116,28772,145043,169086,63035,133772,19861,1224
4/10/2017,Cat_1,Cat_9,367,198,41,819,1080,28,NA,322,277,307,488,2525,3721,1676,2781,1087,43
4/10/2017,Cat_2,Cat_9,130,31,27,288,708,29,NA,181,87,101,169,1948,2371,997,1392,280,31
4/10/2017,Cat_4,Cat_9,375,110,30,925,673,48,29,622,338,435,310,6748,8324,3617,4147,317,40
4/11/2017,Cat_1,Cat_1,2564,146,46,3675,2874,132,NA,1500,478,1195,1674,6323,8140,4015,7689,2518,208
4/11/2017,Cat_2,Cat_1,501,62,32,692,637,93,NA,300,85,169,183,1125,1174,617,970,242,45
4/11/2017,Cat_4,Cat_1,1240,121,33,1930,546,57,NA,915,164,271,566,1769,2709,1108,1932,165,60
4/11/2017,Cat_1,Cat_10,123,29,28,369,309,29,NA,825,99,73,258,460,556,355,450,137,44
4/11/2017,Cat_2,Cat_10,266,56,32,732,579,30,NA,4048,32,181,412,297,377,141,326,140,33
4/11/2017,Cat_4,Cat_10,859,69,32,5741,1362,58,NA,18582,79,358,1419,1917,2399,1467,2090,164,113
4/11/2017,Cat_1,Cat_2,15794,2145,352,21287,40180,340,32,8015,9311,11885,15198,108452,145880,66168,131322,28783,1676
4/11/2017,Cat_2,Cat_2,1957,316,78,3484,8006,56,NA,1690,1434,2359,3304,20020,24080,12558,19578,4189,200
4/11/2017,Cat_4,Cat_2,6363,1045,112,11083,11376,172,40,5675,5120,6696,9992,70268,101042,41908,62833,10237,1366
4/11/2017,Cat_1,Cat_3,674,373,115,4182,3105,59,29,883,449,1089,4047,4434,5892,2788,5492,2241,47
4/11/2017,Cat_2,Cat_3,245,65,28,1211,781,44,27,207,130,94,851,1401,1605,940,1357,395,28
4/11/2017,Cat_4,Cat_3,1079,437,53,5887,766,28,31,899,722,496,3733,3407,4636,2131,2996,424,45
4/11/2017,Cat_1,Cat_4,1001,125,30,1467,2221,61,33,556,345,1211,1160,5272,5857,2722,5357,2156,116
4/11/2017,Cat_2,Cat_4,96,30,29,271,154,33,NA,78,32,104,169,480,749,376,664,172,30
4/11/2017,Cat_4,Cat_4,187,132,40,1180,323,32,32,989,212,237,422,2285,3258,1681,2622,620,32
4/11/2017,Cat_1,Cat_5,18660,2535,348,26125,40159,355,53,19442,9451,13313,19877,93068,111803,54493,93002,30920,1146
4/11/2017,Cat_2,Cat_5,4427,432,60,7109,10425,84,NA,5805,1331,2426,4363,20861,22294,12863,20535,5113,236
4/11/2017,Cat_4,Cat_5,13951,3217,153,27296,12109,242,69,27458,8471,9088,17080,76741,91169,38901,76864,9036,706
4/11/2017,Cat_1,Cat_6,NA,31,NA,NA,33,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,30,NA
4/11/2017,Cat_1,Cat_7,7425,1400,71,22225,12337,178,41,89306,683,20942,1950,5510,8170,3710,6633,2181,370
4/11/2017,Cat_2,Cat_7,716,149,41,2884,920,45,NA,31009,77,611,354,1048,1351,604,927,299,46
4/11/2017,Cat_4,Cat_7,3868,1269,61,13195,1324,137,33,84851,375,2619,748,3362,4243,2234,3406,374,185
4/11/2017,Cat_1,Cat_8,19131,3767,583,29484,44106,424,42,9243,14061,19747,38789,168277,185932,99699,187398,63740,1984
4/11/2017,Cat_2,Cat_8,2214,416,59,3476,10525,55,33,1967,1718,2951,6284,25837,33983,17204,28599,8426,213
4/11/2017,Cat_4,Cat_8,12193,1662,129,19960,16741,389,80,6733,10991,11412,27455,131409,164295,65198,142769,21229,873
4/11/2017,Cat_1,Cat_9,254,66,31,835,1364,33,NA,317,251,362,377,2906,3744,1804,2895,837,86
4/11/2017,Cat_2,Cat_9,136,87,28,301,931,32,NA,200,132,128,255,2266,2469,1173,1690,326,33
4/11/2017,Cat_4,Cat_9,306,59,28,871,577,33,30,580,359,499,375,7075,8696,3487,3389,313,62
4/12/2017,Cat_1,Cat_1,2349,293,83,3514,3526,92,NA,1914,522,1166,1638,6960,8029,4531,7159,2146,81
4/12/2017,Cat_2,Cat_1,378,48,43,532,681,47,NA,376,146,174,298,1142,1158,743,1065,326,33
4/12/2017,Cat_4,Cat_1,1138,152,30,1697,504,27,NA,1044,185,297,452,2252,2653,1162,2000,182,72
4/12/2017,Cat_1,Cat_10,167,43,28,359,460,31,NA,1045,86,117,241,531,573,303,516,114,31
4/12/2017,Cat_2,Cat_10,264,44,31,443,588,27,NA,4538,42,133,421,386,488,237,443,127,44
4/12/2017,Cat_4,Cat_10,628,61,43,4559,1240,27,NA,18130,88,359,1519,1562,1929,855,1719,154,97
4/12/2017,Cat_1,Cat_2,13826,2284,342,21058,36547,204,28,8268,10636,14537,15676,97859,128643,62149,117228,31425,1412
4/12/2017,Cat_2,Cat_2,2070,426,92,3454,8643,95,NA,1664,1478,2344,2866,22173,27192,12601,22097,4710,139
4/12/2017,Cat_4,Cat_2,5984,891,133,11565,9824,244,29,6109,5845,7319,10246,70238,102425,41583,62392,9270,1814
4/12/2017,Cat_1,Cat_3,475,237,99,1797,1640,48,27,549,296,719,1569,2295,3138,1765,2495,739,85
4/12/2017,Cat_2,Cat_3,98,67,40,663,395,43,32,100,67,133,269,560,672,370,460,232,47
4/12/2017,Cat_4,Cat_3,680,168,29,2520,379,60,30,542,410,524,1500,1836,2476,1083,1425,162,58
4/12/2017,Cat_1,Cat_4,633,155,42,1193,1840,59,32,690,469,1088,1070,4812,6195,3095,5553,1746,130
4/12/2017,Cat_2,Cat_4,107,43,31,279,191,43,NA,131,68,84,160,506,911,387,651,213,31
4/12/2017,Cat_4,Cat_4,228,220,48,1558,363,56,33,1028,278,303,215,2103,2505,1230,1776,708,40
4/12/2017,Cat_1,Cat_5,19989,3139,381,26978,37273,289,47,17775,8922,14754,19033,104709,114218,58492,98295,31060,1010
4/12/2017,Cat_2,Cat_5,4160,550,114,7268,9682,71,NA,5397,1338,2721,3763,18652,24286,11546,19029,4658,206
4/12/2017,Cat_4,Cat_5,12339,3509,90,26782,11924,132,42,34765,8940,9206,17898,73717,89754,39743,85175,9575,813
4/12/2017,Cat_1,Cat_6,NA,31,NA,NA,27,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,31,NA
4/12/2017,Cat_1,Cat_7,6790,1158,78,22106,10967,80,43,102899,692,17410,1793,5974,8261,4071,7096,1891,249
4/12/2017,Cat_2,Cat_7,729,175,30,3595,1248,59,NA,35569,116,546,393,1322,1560,805,1219,340,28
4/12/2017,Cat_4,Cat_7,4996,1139,29,12150,1457,160,32,89564,4942,2660,1016,3998,4700,2451,4090,416,99
4/12/2017,Cat_1,Cat_8,17674,3698,556,25986,46650,397,31,9126,15813,21306,39614,163621,225839,102817,195882,55680,1948
4/12/2017,Cat_2,Cat_8,2202,363,88,3769,10660,48,31,1803,1572,2829,6619,30604,34333,16630,26051,7593,203
4/12/2017,Cat_4,Cat_8,10586,2062,185,18653,15147,289,73,6291,13470,10571,29642,142506,194423,68693,139125,23432,1135
4/12/2017,Cat_1,Cat_9,223,102,41,708,1252,31,NA,294,171,360,366,2691,3012,1228,2468,816,92
4/12/2017,Cat_2,Cat_9,154,54,33,349,922,30,NA,153,59,122,179,1586,1981,832,1136,324,33
4/12/2017,Cat_4,Cat_9,208,121,46,677,634,56,29,515,471,579,477,7388,8881,4141,3951,213,46
4/13/2017,Cat_1,Cat_1,2624,3601,60,3224,2986,66,NA,1491,414,1201,1290,6260,6832,3801,7043,2125,179
4/13/2017,Cat_2,Cat_1,334,375,30,603,747,48,NA,415,63,162,248,1034,1054,631,981,161,31
4/13/2017,Cat_4,Cat_1,1220,1166,60,1613,693,82,NA,771,297,416,546,2632,3373,1468,2523,279,45
4/13/2017,Cat_1,Cat_10,131,321,30,276,346,30,NA,774,69,97,145,391,549,294,370,169,45
4/13/2017,Cat_2,Cat_10,269,180,29,661,496,30,NA,4122,33,147,257,108,221,54,184,93,29
4/13/2017,Cat_4,Cat_10,731,660,69,4241,982,40,NA,15544,66,320,1161,1343,1652,758,1458,84,83
4/13/2017,Cat_1,Cat_2,12461,40863,266,17921,29861,218,33,8032,8202,14621,15372,114787,134711,57620,101037,24948,1834
4/13/2017,Cat_2,Cat_2,1882,5220,66,3448,7756,87,NA,1625,1154,1747,2559,17598,23934,10803,17069,4314,133
4/13/2017,Cat_4,Cat_2,5665,15430,130,11336,10014,199,31,5343,5557,7131,9409,74652,104616,35586,56447,7786,1538
4/13/2017,Cat_1,Cat_3,465,1780,116,1546,1489,30,27,442,270,1405,1042,2402,3251,1619,2330,670,74
4/13/2017,Cat_2,Cat_3,112,317,32,580,418,33,27,59,148,300,181,375,628,297,364,200,28
4/13/2017,Cat_4,Cat_3,598,1690,66,2015,758,43,33,478,788,1467,691,1882,2514,1298,1739,252,59
4/13/2017,Cat_1,Cat_4,1055,2228,67,1926,1812,65,30,865,283,1256,1276,4583,5874,2416,4973,1792,260
4/13/2017,Cat_2,Cat_4,99,295,31,202,277,42,NA,147,46,118,129,592,765,365,501,284,46
4/13/2017,Cat_4,Cat_4,199,607,30,1213,295,45,31,706,194,423,355,2113,3004,1186,1756,718,40
4/13/2017,Cat_1,Cat_5,17829,47737,555,23615,37430,338,32,16917,8594,12280,18271,91075,101649,54369,93825,26844,822
4/13/2017,Cat_2,Cat_5,3915,8636,77,6806,9553,93,NA,5378,1331,2224,4765,21375,22088,12501,19978,4564,294
4/13/2017,Cat_4,Cat_5,12808,29436,204,28956,12574,200,44,27426,8712,7929,17847,77214,100037,38052,72652,9909,762
4/13/2017,Cat_1,Cat_6,NA,30,NA,NA,27,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,33,NA
4/13/2017,Cat_1,Cat_7,6107,11682,107,17621,10260,62,32,84360,503,12669,1757,5380,6788,3232,6211,1954,200
4/13/2017,Cat_2,Cat_7,707,865,43,3579,1073,70,NA,36012,119,631,431,919,1187,637,898,298,28
4/13/2017,Cat_4,Cat_7,4190,4303,43,11185,1239,63,31,97478,439,2175,1053,3231,4510,1969,3673,337,195
4/13/2017,Cat_1,Cat_8,16592,73377,788,27088,49514,214,28,9510,13593,18624,35655,177241,199254,100905,170587,59211,1765
4/13/2017,Cat_2,Cat_8,2505,10763,132,3751,10649,132,33,1693,2064,2716,6993,30320,35727,14864,28299,7756,325
4/13/2017,Cat_4,Cat_8,12029,40975,209,19077,16481,307,84,6259,12463,12292,29831,144922,170788,62596,149110,24382,913
4/13/2017,Cat_1,Cat_9,238,986,59,584,1512,27,NA,250,200,387,600,2417,3585,1473,2425,854,84
4/13/2017,Cat_2,Cat_9,185,307,47,300,582,30,NA,185,70,214,245,1680,2110,911,1237,369,48
4/13/2017,Cat_4,Cat_9,279,906,62,954,656,48,27,700,337,514,342,6780,7716,3721,3368,339,64
4/14/2017,Cat_1,Cat_1,2491,4624,99,2793,2792,70,NA,1154,500,850,1519,5906,5914,3640,5880,1870,59
4/14/2017,Cat_2,Cat_1,360,661,55,476,814,53,NA,256,108,245,152,1113,1184,832,1284,240,27
4/14/2017,Cat_4,Cat_1,1291,2123,57,2124,577,69,NA,998,186,411,524,2325,3345,1333,2658,188,55
4/14/2017,Cat_1,Cat_10,170,431,27,345,352,29,NA,979,46,73,266,401,532,216,436,173,30
4/14/2017,Cat_2,Cat_10,198,247,30,591,547,28,NA,3850,30,113,223,267,267,150,225,88,31
4/14/2017,Cat_4,Cat_10,623,1175,31,4303,947,45,NA,16474,98,305,862,1201,1704,821,1173,100,57
4/14/2017,Cat_1,Cat_2,11440,40874,387,19263,32097,242,27,7333,7904,11854,13308,94508,119378,55852,91332,25603,1325
4/14/2017,Cat_2,Cat_2,2243,9189,69,3269,8334,83,NA,2098,1372,2238,3334,20783,24649,11894,18934,4097,291
4/14/2017,Cat_4,Cat_2,6395,21661,167,10185,9658,203,44,6494,4200,7750,9694,69956,104638,37367,62476,6640,1749
4/14/2017,Cat_1,Cat_3,422,1831,62,1248,1121,31,27,233,256,623,547,1498,1939,1139,1654,439,82
4/14/2017,Cat_2,Cat_3,123,598,28,492,429,31,28,153,117,69,241,409,563,356,438,100,43
4/14/2017,Cat_4,Cat_3,325,1953,30,1350,417,40,41,307,676,319,570,1369,1953,797,1266,106,45
4/14/2017,Cat_1,Cat_4,936,2823,46,1494,1768,61,29,499,244,1162,729,3456,4541,2321,4203,1686,210
4/14/2017,Cat_2,Cat_4,136,327,28,263,342,44,NA,120,46,130,179,639,926,442,592,283,33
4/14/2017,Cat_4,Cat_4,295,832,45,1710,275,47,32,1027,160,353,471,2030,2928,1125,2238,624,28
4/14/2017,Cat_1,Cat_5,17282,49335,597,22880,39340,187,28,16631,7709,12048,18310,79215,93039,49256,91660,27110,931
4/14/2017,Cat_2,Cat_5,4558,13641,139,8272,11369,59,NA,5706,1697,2372,4745,23066,26549,13079,22338,5241,205
4/14/2017,Cat_4,Cat_5,14913,43928,210,27659,12601,300,33,32725,9204,9051,19276,79450,95512,42518,84515,11179,701
4/14/2017,Cat_1,Cat_6,NA,30,NA,NA,28,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,28,NA
4/14/2017,Cat_1,Cat_7,5349,17499,114,17437,10122,80,30,77982,605,11894,2191,6014,7102,3290,5727,1600,217
4/14/2017,Cat_2,Cat_7,785,1677,59,3270,1287,44,NA,32317,86,821,495,1236,1472,725,1247,354,43
4/14/2017,Cat_4,Cat_7,5377,6047,111,15848,1593,86,31,78952,583,2361,1469,5186,6440,2889,5107,392,121
4/14/2017,Cat_1,Cat_8,16730,72138,615,21768,46435,224,28,8324,10845,16067,28099,139821,163565,85987,168343,49210,2051
4/14/2017,Cat_2,Cat_8,2481,14180,118,3632,10516,40,27,1772,1935,2322,8518,30986,37164,18569,27352,9068,249
4/14/2017,Cat_4,Cat_8,12127,61741,210,19991,17822,247,103,7647,12252,11307,27693,129939,204762,69465,150291,23860,959
4/14/2017,Cat_1,Cat_9,197,916,31,510,1013,59,NA,122,178,408,263,2078,2692,1356,2376,600,32
4/14/2017,Cat_2,Cat_9,138,610,45,379,1272,43,NA,158,99,92,258,2069,2598,1131,1312,306,75
4/14/2017,Cat_4,Cat_9,383,1255,32,1283,714,30,33,688,400,428,257,7402,8853,3667,4175,306,33
4/15/2017,Cat_1,Cat_1,1554,3723,43,2156,2555,77,NA,1076,386,679,1137,5365,5226,3315,5181,1780,133
4/15/2017,Cat_2,Cat_1,538,809,31,673,747,43,NA,357,159,161,252,1135,1376,782,1194,293,55
4/15/2017,Cat_4,Cat_1,1293,1793,27,2333,730,60,NA,1109,303,387,507,2674,3368,1697,2938,154,41
4/15/2017,Cat_1,Cat_10,125,498,32,289,319,31,NA,916,98,121,219,412,535,251,458,119,44
4/15/2017,Cat_2,Cat_10,267,270,30,574,600,44,NA,4664,28,110,305,209,304,184,304,59,27
4/15/2017,Cat_4,Cat_10,585,1061,29,4394,814,29,NA,15522,119,387,685,1264,1828,717,1508,148,87
4/15/2017,Cat_1,Cat_2,10154,34224,367,15533,28045,167,31,5704,7199,8300,11431,83765,96534,45473,90851,19564,1063
4/15/2017,Cat_2,Cat_2,2639,10535,66,3964,9645,88,NA,2073,1751,2763,3829,25022,29260,13942,25218,4440,190
4/15/2017,Cat_4,Cat_2,6853,25231,141,10908,9288,243,31,6429,5737,7086,12286,76671,108434,45877,64604,6967,1895
4/15/2017,Cat_1,Cat_3,356,1128,55,858,678,28,41,147,168,361,386,986,1101,647,905,343,64
4/15/2017,Cat_2,Cat_3,67,263,28,369,182,33,29,46,58,66,185,254,345,180,254,135,56
